Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
1,52.0,0,19,1.0,6.0,4,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,50.79999923706055,288.04998779296875,0.0,0.0,131.4600067138672,419.510009765625
0,27.0,0,12,12.0,23.0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,74.5999984741211,1797.75,0.0,0.0,927.5,2725.25
0,34.0,1,18,14.0,27.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,20.450000762939453,147.5500030517578,0.0,0.0,413.9100036621094,561.4600219726562
0,31.0,0,5,0.0,31.0,1,1,1,1,2,0,0,1,0,1,1,1,1,0,0,0,100.55000305175781,2878.75,0.0,0.0,309.42999267578125,3188.179931640625
0,27.0,1,10,0.0,3.0,1,1,1,1,2,0,1,0,1,1,1,1,0,0,0,0,105.4000015258789,6713.2001953125,0.0,130.0,1431.989990234375,8275.1904296875
0,69.0,1,5,15.0,16.0,1,1,1,1,2,0,0,1,0,1,0,0,1,2,1,0,89.19999694824219,4040.199951171875,0.0,0.0,644.5999755859375,4684.7998046875
1,44.0,0,18,5.0,26.0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,25.899999618530273,1216.5999755859375,0.0,0.0,1012.0499877929688,2228.64990234375
1,73.0,1,17,15.0,11.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20.049999237060547,20.049999237060547,0.0,0.0,19.8700008392334,39.91999816894531
0,21.0,0,5,2.0,2.0,0,0,0,1,1,1,0,1,1,1,1,1,0,2,1,0,61.349998474121094,4193.39990234375,0.0,130.0,0.0,4323.39990234375
1,40.0,1,6,10.0,14.0,3,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,50.75,712.75,0.0,10.0,0.0,722.75
0,42.0,0,9,15.0,33.0,1,1,0,1,2,1,1,1,0,1,1,1,0,0,1,0,105.3499984741211,3688.60009765625,0.0,110.0,1119.9599609375,4918.56005859375
0,37.0,1,20,8.0,23.0,1,1,0,1,2,0,1,0,0,1,1,1,1,1,1,0,95.0,5535.7998046875,0.0,0.0,2404.260009765625,7940.06005859375
0,40.0,1,12,4.0,22.0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,78.6500015258789,3950.85009765625,0.0,0.0,1297.949951171875,5248.7998046875
1,39.0,1,21,10.0,36.0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,61.45000076293945,229.5500030517578,0.0,0.0,108.95999908447266,338.510009765625
0,44.0,1,4,9.0,2.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,19.850000381469727,1326.3499755859375,0.0,0.0,1195.6400146484375,2521.989990234375
1,38.0,1,20,15.0,8.0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,36.0,780.1500244140625,0.0,0.0,0.0,780.1500244140625
0,62.0,1,12,4.0,27.0,1,1,1,1,2,0,1,0,0,1,1,1,1,0,1,0,99.1500015258789,6010.0498046875,0.0,0.0,3009.1298828125,9019.1796875
0,39.0,1,19,5.0,20.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,19.799999237060547,19.799999237060547,0.0,0.0,9.65999984741211,29.459999084472656
0,52.0,1,7,11.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,74.94999694824219,1710.449951171875,0.0,0.0,662.4000244140625,2372.85009765625
1,30.0,0,0,12.0,27.0,4,1,1,1,2,0,1,1,0,1,1,1,1,0,0,0,105.30000305175781,550.5999755859375,0.0,0.0,223.25,773.8499755859375
0,30.0,1,6,12.0,19.0,4,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,34.70000076293945,34.70000076293945,0.0,0.0,0.0,34.70000076293945
1,47.0,1,13,8.0,26.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,71.0,672.5499877929688,8.350000381469727,0.0,220.67999267578125,884.8800048828125
0,48.0,0,16,15.0,27.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,55.29999923706055,501.20001220703125,0.0,0.0,210.24000549316406,711.4400024414062
0,30.0,1,15,9.0,33.0,1,1,1,1,2,0,1,0,0,1,1,1,1,0,1,1,98.8499984741211,3145.89990234375,0.0,0.0,1532.47998046875,4678.3798828125
0,31.0,0,21,0.0,6.0,3,1,1,1,2,0,0,1,0,0,0,0,1,0,1,1,80.55000305175781,1406.6500244140625,0.0,0.0,739.4400024414062,2146.090087890625
0,48.0,1,0,15.0,9.0,4,1,0,1,2,0,0,0,0,0,1,1,1,0,0,1,-7.0,80.1500015258789,0.0,0.0,4.670000076293945,84.81999969482422
0,27.0,1,5,4.0,11.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,50.45000076293945,765.4500122070312,0.0,140.0,549.0800170898438,1454.530029296875
1,35.0,1,1,10.0,24.0,1,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,80.80000305175781,713.0999755859375,0.0,0.0,183.05999755859375,896.1599731445312
1,39.0,0,17,15.0,11.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,34.650001525878906,246.60000610351562,0.0,0.0,0.0,246.60000610351562
1,80.0,1,17,9.0,13.0,1,1,1,1,2,1,0,1,0,0,1,0,1,1,1,0,93.6500015258789,4839.14990234375,0.0,0.0,112.70999908447266,4951.85986328125
0,57.0,1,5,10.0,17.0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,48.79999923706055,349.79998779296875,0.0,0.0,63.70000076293945,413.5
0,55.0,1,13,7.0,24.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,19.549999237060547,470.20001220703125,0.0,0.0,255.36000061035156,725.5599975585938
0,66.0,1,2,2.0,12.0,1,1,1,1,2,0,1,0,1,1,1,1,0,0,1,1,103.5999984741211,1806.3499755859375,0.0,10.0,22.860000610351562,1839.2099609375
1,67.0,1,10,7.0,6.0,1,1,1,1,2,0,1,1,0,1,1,0,1,0,1,0,105.30000305175781,7299.64990234375,0.0,0.0,3207.56005859375,10507.2099609375
0,49.0,0,14,8.0,24.0,1,1,0,1,1,0,0,1,1,1,1,1,1,2,1,0,72.94999694824219,4953.25,0.0,0.0,2320.840087890625,7274.08984375
0,19.0,1,10,7.0,6.0,4,1,0,1,2,0,0,1,0,0,1,1,1,0,1,1,82.8499984741211,319.6000061035156,0.0,0.0,79.36000061035156,398.9599914550781
0,61.0,1,4,9.0,32.0,3,1,1,1,2,0,0,0,0,0,1,0,1,0,1,1,85.3499984741211,1375.1500244140625,0.0,0.0,158.8800048828125,1534.030029296875
1,54.0,1,4,3.0,14.0,1,1,0,1,2,0,0,0,1,1,1,1,0,0,1,0,94.19999694824219,2607.60009765625,0.0,20.0,59.45000076293945,2687.050048828125
0,60.0,1,21,10.0,1.0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,0,1,56.04999923706055,560.5,0.0,0.0,0.0,560.5
1,78.0,0,19,6.0,23.0,3,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,79.1500015258789,827.7000122070312,0.0,140.0,295.239990234375,1262.93994140625
0,34.0,0,16,7.0,17.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,19.600000381469727,35.849998474121094,0.0,0.0,59.619998931884766,95.47000122070312
0,34.0,1,19,15.0,26.0,1,1,1,1,2,1,1,0,0,1,0,0,1,2,1,0,95.0999984741211,6843.14990234375,0.0,0.0,1349.280029296875,8192.4296875
1,77.0,1,17,13.0,26.0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,36.099998474121094,2298.89990234375,0.0,0.0,0.0,2298.89990234375
1,35.0,1,19,0.0,11.0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,90.1500015258789,6237.0498046875,0.0,0.0,175.0,6412.0498046875
1,32.0,0,19,13.0,35.0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,44.349998474121094,927.1500244140625,0.0,0.0,83.0,1010.1500244140625
0,34.0,1,15,12.0,26.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,30.5,30.5,0.0,0.0,0.0,30.5
0,38.0,1,6,5.0,28.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,50.849998474121094,239.5500030517578,0.0,0.0,51.52000045776367,291.07000732421875
1,51.0,0,21,4.0,35.0,4,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,73.9000015258789,280.8500061035156,0.0,0.0,134.60000610351562,415.45001220703125
1,45.0,1,17,5.0,11.0,1,1,1,1,2,0,1,1,0,0,1,1,1,0,1,0,95.1500015258789,3532.85009765625,0.0,0.0,1518.1099853515625,5050.9599609375
0,42.0,1,0,12.0,23.0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,75.69999694824219,554.0499877929688,0.0,0.0,113.54000091552734,667.5900268554688
1,51.0,1,15,15.0,14.0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,61.599998474121094,1611.0,44.900001525878906,0.0,161.25,1727.3499755859375
0,64.0,0,19,7.0,5.0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.049999237060547,326.6499938964844,0.0,0.0,664.1599731445312,990.8099975585938
1,23.0,1,18,4.0,11.0,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,89.5999984741211,2901.800048828125,0.0,0.0,1551.6800537109375,4453.47998046875
0,49.0,0,0,5.0,32.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,106.0,6547.7001953125,0.0,0.0,2863.949951171875,9411.650390625
0,35.0,0,12,1.0,30.0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,1,0,80.44999694824219,5662.25,0.0,0.0,1887.1800537109375,7549.43017578125
0,20.0,1,16,1.0,7.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.549999237060547,1305.949951171875,0.0,0.0,2852.360107421875,4158.31005859375
0,28.0,1,9,12.0,35.0,1,0,0,1,1,1,0,0,1,1,0,0,1,2,0,0,45.400001525878906,1593.0999755859375,44.130001068115234,0.0,0.0,1548.969970703125
1,21.0,0,19,10.0,10.0,0,1,1,1,2,0,1,0,0,1,1,1,1,1,0,0,100.55000305175781,7113.75,16.989999771118164,0.0,2012.1400146484375,9108.900390625
0,58.0,1,7,0.0,6.0,1,1,0,1,2,0,1,1,1,0,0,0,1,1,1,0,86.19999694824219,3339.050048828125,0.0,0.0,542.4299926757812,3881.47998046875
1,50.0,0,6,8.0,31.0,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,77.8499984741211,299.20001220703125,0.0,10.0,171.1999969482422,480.3999938964844
1,56.0,1,11,4.0,9.0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,74.30000305175781,4018.35009765625,0.0,70.0,2847.14990234375,6935.5
1,66.0,0,17,11.0,2.0,1,1,0,1,2,0,1,0,1,1,0,0,1,1,1,0,89.55000305175781,3729.75,0.0,0.0,1854.02001953125,5583.77001953125
0,27.0,1,15,6.0,22.0,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,62.45000076293945,2045.550048828125,0.0,0.0,1064.9599609375,3110.510009765625
1,84.0,1,17,4.0,30.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,75.75,75.75,0.0,0.0,8.350000381469727,84.0999984741211
0,60.0,0,18,1.0,33.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,19.399999618530273,168.64999389648438,0.0,0.0,64.33000183105469,232.97999572753906
0,25.0,1,6,6.0,8.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,83.44999694824219,3887.85009765625,0.0,0.0,2184.47998046875,6072.330078125
1,48.0,0,19,5.0,7.0,4,1,0,1,1,1,1,0,1,1,0,0,1,0,1,2,68.94999694824219,593.8499755859375,0.0,0.0,311.760009765625,905.6099853515625
0,51.0,1,19,0.0,8.0,0,1,1,1,2,1,1,0,0,0,0,0,1,2,1,0,-1.0,5711.0498046875,0.0,0.0,535.1599731445312,6246.2099609375
0,52.0,1,15,1.0,18.0,4,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,65.5999984741211,250.10000610351562,0.0,0.0,40.52000045776367,290.6199951171875
1,55.0,0,18,4.0,3.0,1,1,1,1,2,1,1,0,1,1,1,1,1,2,1,1,109.0999984741211,6393.64990234375,0.0,0.0,2154.699951171875,8548.349609375
0,49.0,1,0,9.0,29.0,1,1,1,1,2,0,0,1,0,0,1,1,1,0,1,1,90.4000015258789,4063.0,0.0,0.0,1976.47998046875,6039.47998046875
0,28.0,0,9,11.0,25.0,3,1,1,1,2,0,0,0,0,0,0,1,1,0,1,2,75.0,999.4500122070312,0.0,0.0,78.38999938964844,1077.8399658203125
1,39.0,1,4,0.0,22.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.899999618530273,1110.050048828125,0.0,0.0,1826.3800048828125,2936.429931640625
0,80.0,0,19,7.0,17.0,0,1,1,1,2,1,1,0,1,1,1,0,1,2,1,0,110.0999984741211,7746.7001953125,44.810001373291016,0.0,1016.6400146484375,8718.5302734375
0,43.0,1,17,6.0,21.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,49.400001525878906,184.39999389648438,0.0,10.0,39.08000183105469,233.47999572753906
1,46.0,1,9,12.0,24.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.399999618530273,1226.449951171875,0.0,0.0,1920.8900146484375,3147.340087890625
1,31.0,0,1,11.0,13.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,2,20.100000381469727,936.8499755859375,0.0,0.0,685.8599853515625,1622.7099609375
0,38.0,1,5,13.0,13.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,70.05000305175781,657.5,0.0,0.0,434.25,1091.75
1,23.0,1,17,9.0,9.0,1,1,1,1,2,0,1,0,1,1,1,1,1,0,0,0,103.69999694824219,5071.0498046875,36.61000061035156,0.0,1707.0,6741.43994140625
0,34.0,1,5,10.0,2.0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,44.79999923706055,2983.64990234375,0.0,0.0,0.0,2983.64990234375
0,41.0,0,21,0.0,3.0,4,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,94.8499984741211,462.79998779296875,0.0,0.0,200.75,663.5499877929688
1,27.0,1,18,6.0,25.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,30.200000762939453,1453.0999755859375,0.0,0.0,0.0,1453.0999755859375
0,23.0,1,16,12.0,7.0,0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,118.5999984741211,7990.0498046875,38.56999969482422,0.0,87.72000122070312,8039.2001953125
0,27.0,1,0,10.0,18.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,20.950000762939453,683.25,0.0,0.0,985.489990234375,1668.739990234375
0,56.0,0,17,9.0,9.0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,0,86.0999984741211,5215.25,0.0,0.0,2678.39990234375,7893.64990234375
0,29.0,1,17,0.0,13.0,1,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,76.55000305175781,2065.39990234375,0.0,0.0,613.47998046875,2678.8798828125
0,36.0,1,11,1.0,27.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.799999237060547,641.3499755859375,0.0,0.0,412.8299865722656,1054.1800537109375
0,51.0,1,10,11.0,26.0,1,1,1,1,2,0,1,1,1,0,1,1,0,0,1,0,99.44999694824219,4138.0498046875,30.459999084472656,140.0,1455.300048828125,5702.89013671875
0,58.0,0,9,13.0,33.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,49.0,1291.3499755859375,0.0,0.0,72.62999725341797,1363.97998046875
1,56.0,1,7,8.0,23.0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,80.19999694824219,181.10000610351562,0.0,10.0,52.939998626708984,244.0399932861328
0,69.0,0,8,5.0,34.0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,54.45000076293945,2854.550048828125,20.15999984741211,0.0,0.0,2834.389892578125
0,27.0,1,13,11.0,14.0,1,1,1,1,2,0,1,0,1,0,1,1,1,0,0,0,95.69999694824219,1451.0999755859375,0.0,0.0,149.5500030517578,1600.6500244140625
0,20.0,1,17,11.0,7.0,1,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,79.94999694824219,1043.4000244140625,0.0,0.0,480.7200012207031,1524.1199951171875
0,59.0,1,19,8.0,35.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,20.200000762939453,746.0499877929688,0.0,0.0,1019.9199829101562,1765.969970703125
0,48.0,0,20,10.0,36.0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,0,1,115.6500015258789,7968.85009765625,0.0,10.0,1201.9000244140625,9180.75
0,64.0,1,16,4.0,3.0,1,1,0,1,2,0,1,1,0,1,1,1,1,0,0,1,101.30000305175781,1794.6500244140625,0.0,0.0,136.0800018310547,1930.72998046875
0,70.0,0,2,3.0,21.0,1,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,95.1500015258789,997.6500244140625,0.0,0.0,39.81999969482422,1037.469970703125
0,18.0,0,6,15.0,1.0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,35.650001525878906,425.1000061035156,0.0,0.0,0.0,425.1000061035156
0,47.0,1,18,12.0,20.0,1,1,0,1,2,0,0,1,0,1,1,1,1,0,1,0,96.0,1062.0999755859375,0.0,0.0,306.4800109863281,1368.5799560546875
1,46.0,1,0,12.0,27.0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,55.900001525878906,2184.35009765625,0.0,0.0,0.0,2184.35009765625
1,36.0,0,16,8.0,36.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.149999618530273,124.4000015258789,0.0,0.0,63.2400016784668,187.63999938964844
0,54.0,1,10,0.0,7.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.700000762939453,452.54998779296875,0.0,0.0,729.8400268554688,1182.3900146484375
1,50.0,0,18,15.0,9.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.700000762939453,1379.800048828125,0.0,0.0,3458.8798828125,4838.68017578125
0,28.0,1,12,10.0,20.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,64.75,4039.5,0.0,120.0,2277.0,6436.5
1,49.0,0,18,0.0,7.0,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,1,71.5999984741211,4230.25,45.540000915527344,0.0,2353.06005859375,6537.77001953125
0,53.0,1,11,15.0,19.0,1,1,0,1,2,0,0,1,0,1,1,1,1,0,1,1,94.0,1505.449951171875,0.0,0.0,229.1999969482422,1734.6500244140625
0,77.0,0,4,3.0,4.0,1,1,1,1,2,0,0,0,1,1,1,1,1,0,1,0,100.4000015258789,5749.7998046875,0.0,0.0,2745.719970703125,8495.51953125
1,65.0,0,1,14.0,35.0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,75.19999694824219,3678.300048828125,0.0,20.0,934.9199829101562,4633.22021484375
0,62.0,1,19,10.0,36.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.299999237060547,228.75,0.0,0.0,501.3599853515625,730.1099853515625
0,41.0,0,11,15.0,27.0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,68.9000015258789,1370.3499755859375,0.0,0.0,455.0,1825.3499755859375
1,56.0,1,15,0.0,29.0,1,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,79.9000015258789,3313.39990234375,23.469999313354492,0.0,397.32000732421875,3687.25
0,49.0,0,11,0.0,15.0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,35.75,35.75,0.0,0.0,0.0,35.75
0,54.0,1,0,2.0,6.0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,67.69999694824219,2882.25,0.0,0.0,1651.43994140625,4533.68994140625
1,59.0,0,15,14.0,9.0,3,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,55.5,767.5499877929688,0.0,0.0,258.7200012207031,1026.27001953125
0,44.0,1,12,7.0,16.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,20.700000762939453,83.75,0.0,0.0,108.16000366210938,191.91000366210938
0,61.0,0,15,6.0,5.0,4,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,69.05000305175781,651.5,0.0,0.0,268.8299865722656,920.3300170898438
0,58.0,0,19,13.0,12.0,1,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,94.5999984741211,94.5999984741211,0.0,0.0,1.1699999570846558,95.7699966430664
0,63.0,0,15,9.0,1.0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,19.799999237060547,695.0499877929688,0.0,0.0,1116.2900390625,1811.3399658203125
1,56.0,0,9,11.0,25.0,4,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,69.0999984741211,435.0,0.0,0.0,111.9000015258789,546.9000244140625
1,62.0,0,19,15.0,24.0,1,1,1,1,2,0,1,1,0,1,0,0,1,0,0,0,94.5999984741211,5025.7998046875,0.0,0.0,1519.9599609375,6545.759765625
0,31.0,0,0,10.0,2.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.299999237060547,1192.699951171875,0.0,0.0,1508.6300048828125,2701.330078125
0,30.0,1,21,8.0,6.0,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,0,115.5999984741211,8220.400390625,0.0,140.0,2497.679931640625,10858.080078125
0,24.0,1,9,14.0,11.0,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,0,111.1500015258789,4507.14990234375,0.0,0.0,1253.780029296875,5760.93017578125
1,40.0,0,17,9.0,35.0,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1,0,86.0999984741211,4890.5,0.0,110.0,1284.1199951171875,6284.6201171875
1,26.0,1,9,3.0,30.0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.45000076293945,1233.1500244140625,0.0,0.0,755.8200073242188,1988.969970703125
0,75.0,0,21,8.0,20.0,1,1,1,1,2,1,0,1,0,0,0,0,1,0,1,0,83.75,3273.550048828125,0.0,0.0,1879.43994140625,5152.990234375
1,38.0,1,21,4.0,34.0,1,1,1,1,2,0,1,1,0,1,1,1,1,2,0,0,105.55000305175781,5682.25,0.0,0.0,684.760009765625,6367.009765625
0,27.0,0,18,1.0,1.0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.850000381469727,1433.800048828125,45.470001220703125,0.0,245.6999969482422,1634.030029296875
1,57.0,1,8,12.0,3.0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,78.44999694824219,3373.39990234375,0.0,0.0,851.3400268554688,4224.740234375
1,62.0,0,6,11.0,35.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,39.29999923706055,1637.4000244140625,0.0,0.0,0.0,1637.4000244140625
0,39.0,1,7,11.0,1.0,1,1,0,1,2,1,0,1,1,0,0,0,1,1,0,0,84.4000015258789,4484.0498046875,0.0,0.0,1655.6400146484375,6139.68994140625
0,59.0,1,12,0.0,23.0,3,1,1,1,2,0,0,1,0,1,0,0,1,0,1,0,89.55000305175781,1021.75,0.0,0.0,400.32000732421875,1422.0699462890625
1,41.0,1,9,9.0,18.0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,86.6500015258789,6224.7998046875,0.0,0.0,821.52001953125,7046.31982421875
1,24.0,0,2,14.0,7.0,1,1,0,1,2,1,1,1,1,1,0,0,1,2,0,1,100.19999694824219,7209.0,0.0,0.0,2391.989990234375,9600.990234375
1,37.0,1,13,7.0,7.0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,1,0,79.94999694824219,857.2000122070312,0.0,0.0,113.0,970.2000122070312
1,70.0,1,13,13.0,22.0,1,1,0,1,2,0,1,0,0,1,1,1,0,0,1,0,94.55000305175781,3851.449951171875,0.0,40.0,1904.8599853515625,5796.31005859375
0,46.0,1,17,7.0,32.0,1,1,1,1,2,0,0,1,0,1,1,1,1,1,1,0,100.1500015258789,6413.64990234375,0.0,0.0,2019.9599609375,8433.6103515625
0,33.0,1,17,9.0,14.0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,60.400001525878906,272.1499938964844,0.0,0.0,72.12000274658203,344.2699890136719
1,66.0,1,7,7.0,23.0,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,54.099998474121094,889.0,0.0,0.0,155.52000427246094,1044.52001953125
0,45.0,0,0,8.0,30.0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,75.55000305175781,2680.14990234375,0.0,100.0,1152.0,3932.14990234375
0,59.0,1,19,4.0,1.0,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,0,104.05000305175781,5566.39990234375,0.0,0.0,1503.0799560546875,7069.47998046875
1,72.0,1,7,0.0,14.0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,76.44999694824219,76.44999694824219,0.0,10.0,3.8399999141693115,90.29000091552734
0,62.0,1,0,9.0,9.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.649999618530273,169.75,0.0,0.0,209.36000061035156,379.1099853515625
0,28.0,1,19,11.0,10.0,3,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,64.80000305175781,1175.5999755859375,0.0,0.0,770.9500122070312,1946.550048828125
0,30.0,1,13,3.0,1.0,3,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,78.30000305175781,909.25,0.0,0.0,429.6000061035156,1338.8499755859375
0,55.0,1,17,5.0,3.0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,70.94999694824219,3629.199951171875,0.0,0.0,2148.47998046875,5777.68017578125
0,66.0,1,18,2.0,35.0,2,1,1,1,2,0,0,1,0,1,1,0,1,0,1,0,101.4000015258789,3496.300048828125,0.0,0.0,1389.1500244140625,4885.4501953125
0,77.0,0,16,4.0,18.0,1,1,1,1,2,0,0,1,0,0,1,0,1,0,0,1,88.30000305175781,2467.75,0.0,0.0,457.3800048828125,2925.1298828125
0,70.0,1,9,1.0,18.0,1,1,0,1,2,0,0,0,0,1,1,0,1,0,0,1,90.44999694824219,1266.0999755859375,0.0,0.0,158.33999633789062,1424.43994140625
0,32.0,1,17,14.0,2.0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,49.25,255.60000610351562,0.0,0.0,0.0,255.60000610351562
1,33.0,1,6,13.0,5.0,2,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,54.29999923706055,1296.800048828125,0.0,0.0,949.25,2246.050048828125
0,50.0,1,11,11.0,16.0,3,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,94.69999694824219,1687.949951171875,0.0,0.0,566.8200073242188,2254.77001953125
1,51.0,0,15,5.0,9.0,4,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,49.150001525878906,169.0500030517578,0.0,10.0,122.37000274658203,301.4200134277344
1,64.0,0,12,14.0,31.0,1,1,1,1,2,0,1,0,1,1,1,0,1,2,1,0,106.80000305175781,7623.2001953125,0.0,0.0,2470.800048828125,10094.0
1,64.0,0,17,1.0,6.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.29999923706055,45.29999923706055,0.0,30.0,28.3700008392334,103.66999816894531
1,70.0,1,2,5.0,4.0,3,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,78.55000305175781,1422.6500244140625,0.0,0.0,89.63999938964844,1512.2900390625
